Year,Month,Monthly Anomaly,Monthly Unc.,Annual Anomaly,Annual Unc.,Five-year Anomaly,Five-year Unc.,Ten-year Anomaly,Ten-year Unc.,Twenty-year Anomaly,Twenty-year Unc.
1973,8,-0.557,0.27,0.269,0.118,0.13,0.073,0.162,0.061,0.084,0.047
1973,9,-0.622,0.268,0.332,0.102,0.112,0.074,0.172,0.062,0.073,0.047
1973,10,-0.759,0.38,0.141,0.107,0.119,0.075,0.184,0.063,0.069,0.048
1973,11,-1,0.334,0.164,0.116,0.114,0.075,0.184,0.062,0.068,0.048
1973,12,0.647,0.304,0.005,0.116,0.124,0.075,0.18,0.063,0.073,0.048
1974,1,0.194,0.375,-0.068,0.117,0.109,0.079,0.155,0.062,0.084,0.048
1974,2,0.292,0.409,-0.005,0.12,0.109,0.082,0.142,0.061,0.093,0.049
1974,3,0.429,0.377,0.083,0.124,0.105,0.079,0.13,0.06,0.097,0.049
1974,4,-0.037,0.314,0.119,0.122,0.112,0.079,0.126,0.059,0.097,0.05
1974,5,0.569,0.257,0.237,0.128,0.14,0.079,0.127,0.06,0.109,0.051
1974,6,-0.384,0.294,0.117,0.129,0.144,0.08,0.116,0.059,0.119,0.051
1974,7,0.413,0.438,0.022,0.132,0.144,0.078,0.109,0.058,0.133,0.051
1974,8,0.194,0.336,0.013,0.122,0.168,0.078,0.118,0.058,0.132,0.051
1974,9,0.431,0.352,0.007,0.12,0.176,0.072,0.108,0.059,0.131,0.051
1974,10,-0.325,0.315,-0.084,0.125,0.194,0.072,0.126,0.058,0.14,0.05
1974,11,0.416,0.332,-0.197,0.128,0.189,0.072,0.119,0.056,0.147,0.05
1974,12,-0.794,0.298,-0.213,0.137,0.176,0.072,0.134,0.055,0.15,0.049
1975,1,-0.935,0.271,-0.36,0.136,0.209,0.072,0.13,0.056,0.152,0.05
1975,2,0.185,0.25,-0.267,0.13,0.223,0.072,0.129,0.056,0.156,0.05
1975,3,0.347,0.302,-0.293,0.132,0.231,0.07,0.134,0.058,0.164,0.05
1975,4,-1.122,0.332,-0.29,0.139,0.242,0.074,0.139,0.06,0.168,0.05
1975,5,-0.785,0.321,-0.31,0.136,0.24,0.075,0.138,0.061,0.168,0.049
1975,6,-0.583,0.402,-0.172,0.143,0.221,0.075,0.128,0.063,0.16,0.049
1975,7,-1.348,0.377,-0.017,0.134,0.204,0.076,0.138,0.064,0.159,0.049
1975,8,1.306,0.494,-0.076,0.138,0.177,0.074,0.149,0.069,0.158,0.049
1975,9,0.125,0.354,-0.129,0.13,0.183,0.075,0.149,0.071,0.151,0.048
1975,10,-0.29,0.393,0.022,0.124,0.137,0.074,0.16,0.074,0.152,0.047
1975,11,0.178,0.304,0.074,0.121,0.128,0.074,0.171,0.076,0.151,0.047
1975,12,0.854,0.283,0.129,0.099,0.093,0.071,0.169,0.076,0.143,0.047
1976,1,0.93,0.297,0.197,0.103,0.09,0.073,0.163,0.075,0.144,0.048
1976,2,-0.523,0.417,0.075,0.142,0.095,0.075,0.156,0.076,0.143,0.048
1976,3,-0.291,0.221,-0.005,0.149,0.107,0.079,0.15,0.077,0.145,0.048
1976,4,0.693,0.331,-0.042,0.134,0.127,0.079,0.146,0.077,0.151,0.047
1976,5,-0.157,0.434,-0.019,0.134,0.153,0.08,0.15,0.078,0.159,0.047
1976,6,0.074,0.294,-0.068,0.14,0.145,0.082,0.151,0.08,0.158,0.047
1976,7,-0.529,0.524,-0.111,0.141,0.104,0.081,0.141,0.081,0.154,0.047
1976,8,-0.159,0.491,0.031,0.143,0.087,0.079,0.142,0.082,0.16,0.047
1976,9,-0.838,0.334,0.14,0.145,0.06,0.08,0.154,0.082,0.161,0.048
1976,10,-0.731,0.341,0.124,0.144,0.051,0.078,0.154,0.081,0.16,0.047
1976,11,0.451,0.33,0.16,0.174,0.055,0.083,0.172,0.083,0.166,0.046
1976,12,0.266,0.266,0.239,0.199,0.049,0.081,0.173,0.084,0.166,0.047
1977,1,0.411,0.39,0.481,0.176,0.031,0.081,0.157,0.083,0.171,0.047
1977,2,1.187,0.658,0.605,0.151,0.042,0.082,0.162,0.083,0.172,0.048
1977,3,1.01,0.331,0.72,0.158,0.025,0.085,0.152,0.083,0.171,0.048
1977,4,0.499,0.405,0.847,0.165,0.046,0.083,0.15,0.08,0.176,0.048
1977,5,0.276,0.618,0.85,0.165,0.039,0.08,0.139,0.078,0.175,0.048
1977,6,1.023,0.438,0.761,0.165,0.059,0.081,0.136,0.078,0.17,0.048
1977,7,2.378,0.429,0.761,0.162,0.059,0.081,0.139,0.078,0.177,0.048
1977,8,1.323,0.396,0.647,0.132,0.058,0.083,0.141,0.08,0.172,0.048
1977,9,0.551,0.29,0.568,0.144,0.073,0.088,0.138,0.08,0.169,0.048
1977,10,0.79,0.437,0.484,0.134,0.103,0.09,0.139,0.08,0.164,0.048
1977,11,0.485,0.31,0.437,0.139,0.139,0.093,0.15,0.085,0.168,0.047
1977,12,-0.806,0.451,0.306,0.136,0.152,0.098,0.144,0.084,0.178,0.047
1978,1,0.415,0.355,0.202,0.149,0.189,0.104,0.134,0.084,0.187,0.047
1978,2,-0.182,0.422,0.066,0.147,0.179,0.114,0.128,0.084,0.193,0.048
1978,3,0.065,0.393,0.028,0.17,0.163,0.117,0.131,0.083,0.195,0.048
1978,4,-0.506,0.32,-0.001,0.165,0.173,0.121,0.116,0.082,0.206,0.047
1978,5,-0.297,0.399,0.008,0.173,0.169,0.125,0.128,0.081,0.217,0.048
1978,6,-0.543,0.484,0.087,0.175,0.176,0.126,0.121,0.081,0.217,0.048
1978,7,1.125,0.515,-0.135,0.174,0.168,0.128,0.12,0.079,0.214,0.048
1978,8,-0.31,0.443,-0.181,0.162,0.183,0.131,0.12,0.081,0.219,0.047
1978,9,0.097,0.528,-0.286,0.158,0.188,0.134,0.113,0.079,0.226,0.046
1978,10,0.44,0.385,-0.289,0.152,0.173,0.133,0.118,0.078,0.229,0.045
1978,11,0.597,0.41,-0.199,0.165,0.186,0.135,0.135,0.078,0.224,0.044
1978,12,0.139,0.421,-0.217,0.179,0.178,0.137,0.134,0.078,0.223,0.044
1979,1,-2.244,0.395,-0.363,0.161,0.174,0.136,0.144,0.078,0.221,0.043
1979,2,-0.735,0.322,-0.266,0.151,0.175,0.136,0.154,0.081,0.219,0.043
1979,3,-1.2,0.325,-0.324,0.147,0.204,0.14,0.152,0.084,0.22,0.043
1979,4,-0.539,0.333,-0.286,0.16,0.197,0.14,0.153,0.085,0.226,0.043
1979,5,0.79,0.583,-0.335,0.139,0.204,0.143,0.168,0.087,0.222,0.042
1979,6,-0.768,0.346,-0.311,0.128,0.201,0.142,0.184,0.087,0.22,0.042
1979,7,-0.626,0.404,-0.203,0.125,0.17,0.14,0.192,0.086,0.215,0.043
1979,8,0.853,0.331,-0.129,0.128,0.156,0.135,0.187,0.087,0.217,0.042
1979,9,-0.588,0.307,0.07,0.144,0.129,0.133,0.18,0.088,0.214,0.042
1979,10,0.889,0.347,0.176,0.165,0.105,0.127,0.191,0.086,0.214,0.042
1979,11,0.012,0.321,0.221,0.148,0.088,0.124,0.193,0.085,0.212,0.041
1979,12,0.423,0.31,0.302,0.171,0.096,0.122,0.197,0.085,0.218,0.041
1980,1,-0.944,0.34,0.427,0.184,0.069,0.124,0.197,0.087,0.225,0.042
1980,2,0.147,0.454,0.415,0.219,0.059,0.128,0.2,0.086,0.227,0.04
1980,3,1.195,0.567,0.393,0.216,0.046,0.13,0.204,0.086,0.229,0.041
1980,4,0.735,0.503,0.345,0.238,0.036,0.131,0.224,0.085,0.239,0.042
1980,5,1.322,0.355,0.339,0.267,0.059,0.136,0.23,0.084,0.234,0.042
1980,6,0.211,0.472,0.412,0.277,0.067,0.134,0.229,0.082,0.23,0.043
1980,7,0.866,0.434,0.526,0.283,0.065,0.132,0.238,0.08,0.231,0.042
1980,8,0.708,0.674,0.547,0.287,0.079,0.133,0.232,0.08,0.23,0.043
1980,9,-0.849,0.268,0.448,0.269,0.079,0.13,0.226,0.079,0.231,0.043
1980,10,0.315,0.345,0.367,0.247,0.095,0.127,0.231,0.079,0.24,0.043
1980,11,-0.059,0.393,0.312,0.238,0.129,0.122,0.233,0.078,0.255,0.044
1980,12,1.301,0.435,0.26,0.227,0.149,0.122,0.222,0.079,0.252,0.044
1981,1,0.422,0.401,0.122,0.214,0.149,0.115,0.22,0.08,0.244,0.044
1981,2,0.395,0.518,0.056,0.192,0.145,0.119,0.231,0.079,0.239,0.043
1981,3,0.008,0.33,0.2,0.204,0.12,0.114,0.239,0.079,0.235,0.043
1981,4,-0.23,0.275,0.079,0.2,0.11,0.114,0.245,0.078,0.237,0.044
1981,5,0.653,0.299,0.156,0.209,0.116,0.112,0.263,0.078,0.239,0.044
1981,6,-0.405,0.293,0.057,0.201,0.123,0.109,0.266,0.078,0.247,0.044
1981,7,-0.801,0.312,-0.099,0.195,0.185,0.109,0.268,0.079,0.247,0.043
1981,8,-0.073,0.341,-0.101,0.179,0.221,0.112,0.276,0.079,0.247,0.043
1981,9,0.877,0.439,-0.156,0.172,0.244,0.114,0.28,0.078,0.246,0.042
1981,10,-1.142,0.565,-0.214,0.168,0.255,0.118,0.285,0.076,0.253,0.042
1981,11,0.87,0.567,-0.328,0.156,0.28,0.114,0.293,0.074,0.26,0.041
1981,12,0.11,0.386,-0.171,0.16,0.32,0.112,0.297,0.075,0.266,0.042
1982,1,-1.452,0.398,-0.04,0.164,0.353,0.11,0.302,0.075,0.264,0.042
1982,2,0.374,0.555,0.024,0.165,0.332,0.112,0.296,0.074,0.265,0.042
1982,3,-0.654,0.272,-0.07,0.147,0.334,0.11,0.284,0.074,0.264,0.043
1982,4,-0.922,0.474,0.046,0.143,0.337,0.109,0.294,0.073,0.271,0.042
1982,5,-0.72,0.303,0.126,0.141,0.347,0.109,0.296,0.072,0.275,0.041
1982,6,1.483,0.278,0.092,0.139,0.335,0.109,0.285,0.071,0.276,0.04
1982,7,0.774,0.301,0.234,0.136,0.335,0.114,0.28,0.071,0.276,0.039
1982,8,0.688,0.379,0.259,0.129,0.342,0.113,0.268,0.07,0.272,0.04
1982,9,-0.249,0.523,0.318,0.132,0.335,0.112,0.258,0.071,0.271,0.04
1982,10,0.245,0.305,0.436,0.132,0.344,0.107,0.254,0.072,0.273,0.04
1982,11,1.831,0.563,0.64,0.136,0.322,0.105,0.257,0.07,0.27,0.04
1982,12,-0.3,0.49,0.572,0.136,0.306,0.095,0.27,0.067,0.267,0.041
1983,1,0.26,0.354,0.601,0.148,0.286,0.089,0.281,0.066,0.264,0.041
1983,2,0.674,0.326,0.498,0.177,0.285,0.084,0.281,0.066,0.259,0.041
1983,3,0.051,0.327,0.399,0.211,0.289,0.082,0.282,0.065,0.263,0.042
1983,4,0.493,0.448,0.364,0.212,0.29,0.079,0.294,0.065,0.26,0.042
1983,5,1.731,0.33,0.293,0.199,0.297,0.076,0.301,0.065,0.261,0.042
1983,6,0.663,0.47,0.367,0.19,0.268,0.074,0.296,0.067,0.255,0.042
1983,7,1.118,0.558,0.466,0.173,0.273,0.075,0.275,0.065,0.254,0.041
1983,8,-0.547,0.51,0.527,0.159,0.28,0.075,0.276,0.064,0.255,0.041
1983,9,-1.436,0.498,0.54,0.157,0.289,0.076,0.28,0.063,0.258,0.04
1983,10,-0.169,0.329,0.511,0.155,0.318,0.073,0.274,0.064,0.266,0.041
1983,11,0.98,0.342,0.556,0.179,0.339,0.075,0.265,0.063,0.278,0.041
1983,12,0.586,0.408,0.637,0.192,0.354,0.077,0.266,0.061,0.278,0.04
1984,1,1.444,0.489,0.658,0.167,0.362,0.08,0.287,0.06,0.275,0.04
1984,2,1.408,0.607,0.667,0.158,0.378,0.085,0.296,0.06,0.281,0.041
1984,3,0.211,0.461,0.747,0.159,0.356,0.083,0.31,0.059,0.278,0.041
1984,4,0.144,0.424,0.852,0.176,0.374,0.084,0.326,0.06,0.28,0.041
1984,5,2.269,0.331,0.819,0.178,0.383,0.085,0.318,0.056,0.285,0.041
1984,6,1.634,0.423,0.745,0.178,0.393,0.084,0.325,0.056,0.287,0.041
1984,7,1.37,0.425,0.546,0.17,0.433,0.081,0.322,0.056,0.289,0.041
1984,8,-0.431,0.396,0.479,0.145,0.435,0.077,0.316,0.056,0.287,0.041
1984,9,-0.477,0.368,0.522,0.146,0.44,0.077,0.32,0.055,0.287,0.042
1984,10,1.082,0.366,0.619,0.143,0.482,0.075,0.303,0.056,0.293,0.041
1984,11,0.589,0.389,0.429,0.147,0.503,0.079,0.306,0.055,0.297,0.041
1984,12,-0.303,0.371,0.232,0.155,0.473,0.079,0.301,0.054,0.307,0.041
1985,1,-0.939,0.48,0.091,0.146,0.49,0.077,0.321,0.054,0.318,0.041
1985,2,0.598,0.259,0.179,0.146,0.478,0.073,0.324,0.054,0.319,0.041
1985,3,0.734,0.363,0.171,0.149,0.471,0.077,0.324,0.055,0.319,0.041
1985,4,1.303,0.365,0.111,0.155,0.471,0.079,0.34,0.055,0.327,0.041
1985,5,-0.015,0.306,0.093,0.161,0.454,0.076,0.33,0.054,0.333,0.041
1985,6,-0.722,0.552,0.081,0.147,0.473,0.073,0.331,0.053,0.337,0.041
1985,7,-0.322,0.47,0.218,0.149,0.498,0.072,0.323,0.053,0.352,0.042
1985,8,0.62,0.301,0.235,0.143,0.483,0.069,0.311,0.055,0.355,0.042
1985,9,-0.575,0.321,0.222,0.145,0.486,0.071,0.313,0.055,0.357,0.042
1985,10,0.358,0.351,0.238,0.149,0.492,0.071,0.32,0.055,0.357,0.042
1985,11,0.379,0.39,0.401,0.166,0.472,0.074,0.34,0.054,0.357,0.043
1985,12,-0.445,0.352,0.502,0.155,0.443,0.073,0.334,0.052,0.355,0.042
1986,1,0.705,0.383,0.502,0.147,0.4,0.074,0.325,0.05,0.357,0.042
1986,2,0.799,0.338,0.522,0.153,0.407,0.075,0.321,0.05,0.363,0.042
1986,3,0.575,0.319,0.535,0.147,0.439,0.076,0.32,0.05,0.368,0.042
1986,4,1.493,0.393,0.499,0.157,0.439,0.077,0.329,0.05,0.368,0.041
1986,5,1.94,0.514,0.583,0.161,0.414,0.076,0.329,0.05,0.368,0.042
1986,6,0.492,0.431,0.68,0.158,0.408,0.073,0.344,0.051,0.369,0.042
1986,7,-0.316,0.448,0.701,0.152,0.389,0.071,0.352,0.05,0.368,0.042
1986,8,0.857,0.412,0.673,0.154,0.372,0.071,0.353,0.052,0.366,0.042
1986,9,-0.418,0.272,0.596,0.154,0.377,0.071,0.338,0.054,0.368,0.041
1986,10,-0.073,0.453,0.608,0.15,0.398,0.073,0.351,0.055,0.371,0.041
1986,11,1.384,0.38,0.49,0.138,0.356,0.074,0.347,0.056,0.37,0.039
1986,12,0.727,0.34,0.422,0.134,0.329,0.074,0.36,0.055,0.373,0.039
1987,1,0.949,0.33,0.597,0.113,0.29,0.07,0.371,0.055,0.371,0.038
1987,2,0.465,0.296,0.523,0.108,0.301,0.07,0.367,0.051,0.37,0.037
1987,3,-0.349,0.33,0.504,0.105,0.306,0.068,0.376,0.05,0.362,0.036
1987,4,1.637,0.318,0.528,0.11,0.27,0.067,0.392,0.049,0.361,0.036
1987,5,0.53,0.39,0.483,0.106,0.265,0.064,0.411,0.05,0.36,0.036
1987,6,-0.334,0.364,0.494,0.108,0.268,0.063,0.415,0.05,0.358,0.036
1987,7,1.784,0.426,0.557,0.109,0.306,0.065,0.413,0.051,0.354,0.037
1987,8,-0.022,0.505,0.5,0.122,0.306,0.07,0.404,0.052,0.35,0.038
1987,9,-0.648,0.319,0.548,0.125,0.313,0.073,0.404,0.053,0.353,0.037
1987,10,0.217,0.399,0.485,0.128,0.336,0.073,0.406,0.053,0.354,0.037
1987,11,0.84,0.374,0.487,0.13,0.338,0.073,0.39,0.052,0.361,0.036
1987,12,0.854,0.472,0.424,0.128,0.356,0.068,0.389,0.051,0.373,0.036
1988,1,1.704,0.346,0.153,0.116,0.361,0.065,0.393,0.05,0.378,0.036
1988,2,-0.216,0.448,0.143,0.103,0.337,0.065,0.39,0.049,0.385,0.036
1988,3,0.23,0.379,0.239,0.104,0.336,0.067,0.395,0.05,0.39,0.035
1988,4,0.875,0.31,0.203,0.128,0.349,0.069,0.403,0.05,0.399,0.035
1988,5,0.554,0.395,0.092,0.127,0.382,0.07,0.393,0.051,0.403,0.035
1988,6,-1.089,0.401,0.038,0.14,0.4,0.073,0.388,0.052,0.402,0.035
1988,7,-1.462,0.393,-0.075,0.165,0.376,0.074,0.389,0.052,0.4,0.035
1988,8,-0.149,0.434,-0.027,0.192,0.363,0.075,0.391,0.054,0.409,0.035
1988,9,0.515,0.343,-0.004,0.193,0.351,0.074,0.403,0.056,0.414,0.036
1988,10,-0.219,0.662,0.039,0.202,0.34,0.076,0.414,0.056,0.412,0.036
1988,11,-0.491,0.287,-0.028,0.187,0.318,0.074,0.421,0.055,0.407,0.036
1988,12,0.207,0.418,0.066,0.177,0.334,0.071,0.422,0.054,0.412,0.035
1989,1,0.344,0.499,0.108,0.175,0.342,0.069,0.406,0.052,0.425,0.035
1989,2,0.361,0.385,0.138,0.166,0.327,0.07,0.409,0.052,0.433,0.035
1989,3,0.509,0.237,0.08,0.142,0.32,0.071,0.404,0.052,0.441,0.034
1989,4,1.382,0.32,0.007,0.128,0.328,0.073,0.406,0.052,0.444,0.034
1989,5,-0.242,0.347,0.075,0.122,0.312,0.074,0.401,0.053,0.44,0.034
1989,6,0.035,0.326,0.044,0.112,0.327,0.075,0.389,0.053,0.443,0.034
1989,7,-0.953,0.292,0.132,0.11,0.309,0.076,0.385,0.052,0.449,0.034
1989,8,0.203,0.31,0.151,0.122,0.299,0.073,0.386,0.053,0.443,0.035
1989,9,-0.179,0.385,0.203,0.133,0.312,0.073,0.394,0.054,0.448,0.036
1989,10,-1.093,0.324,0.31,0.133,0.301,0.078,0.394,0.053,0.438,0.035
1989,11,0.321,0.333,0.34,0.134,0.32,0.081,0.401,0.052,0.433,0.035
1989,12,-0.155,0.357,0.368,0.126,0.358,0.084,0.416,0.052,0.432,0.033
1990,1,1.394,0.44,0.443,0.119,0.336,0.083,0.439,0.054,0.436,0.033
1990,2,0.588,0.62,0.36,0.132,0.33,0.081,0.438,0.055,0.434,0.034
1990,3,1.133,0.528,0.323,0.148,0.337,0.081,0.435,0.056,0.428,0.034
1990,4,2.665,0.308,0.51,0.146,0.341,0.084,0.43,0.056,0.428,0.035
1990,5,0.122,0.315,0.676,0.155,0.327,0.08,0.436,0.057,0.424,0.035
1990,6,0.37,0.281,0.744,0.163,0.305,0.078,0.446,0.055,0.426,0.035
1990,7,-0.056,0.482,0.566,0.155,0.288,0.076,0.466,0.055,0.42,0.036
1990,8,-0.793,0.519,0.519,0.143,0.297,0.077,0.478,0.055,0.417,0.036
1990,9,-0.618,0.491,0.413,0.131,0.304,0.077,0.488,0.055,0.42,0.036
1990,10,1.145,0.268,0.257,0.134,0.313,0.077,0.482,0.054,0.427,0.037
1990,11,2.322,0.387,0.299,0.14,0.314,0.075,0.482,0.054,0.43,0.036
1990,12,0.658,0.473,0.389,0.151,0.334,0.074,0.488,0.055,0.428,0.035
1991,1,-0.747,0.478,0.409,0.163,0.378,0.074,0.493,0.057,0.431,0.035
1991,2,0.024,0.414,0.474,0.162,0.374,0.075,0.495,0.056,0.436,0.036
1991,3,-0.133,0.305,0.454,0.161,0.366,0.075,0.496,0.054,0.441,0.036
1991,4,0.795,0.352,0.391,0.165,0.389,0.073,0.492,0.053,0.451,0.036
1991,5,0.623,0.261,0.232,0.173,0.428,0.074,0.474,0.051,0.452,0.037
1991,6,1.449,0.372,0.313,0.182,0.437,0.073,0.471,0.049,0.461,0.038
1991,7,0.182,0.383,0.368,0.178,0.422,0.071,0.468,0.048,0.469,0.039
1991,8,-0.015,0.426,0.354,0.172,0.446,0.074,0.456,0.048,0.474,0.04
1991,9,-0.861,0.333,0.398,0.169,0.431,0.075,0.455,0.048,0.471,0.041
1991,10,0.395,0.447,0.413,0.197,0.415,0.077,0.457,0.046,0.476,0.042
1991,11,0.409,0.393,0.5,0.203,0.447,0.073,0.446,0.045,0.476,0.042
1991,12,1.64,0.467,0.544,0.196,0.449,0.073,0.448,0.045,0.477,0.042
1992,1,-0.096,0.384,0.565,0.188,0.48,0.072,0.441,0.045,0.484,0.042
1992,2,-0.142,0.391,0.538,0.172,0.472,0.073,0.444,0.046,0.481,0.041
1992,3,0.396,0.439,0.588,0.159,0.482,0.076,0.44,0.046,0.49,0.041
1992,4,0.979,0.414,0.595,0.137,0.519,0.077,0.428,0.047,0.502,0.041
1992,5,1.667,0.332,0.558,0.125,0.536,0.081,0.424,0.048,0.512,0.041
1992,6,1.972,0.365,0.386,0.11,0.565,0.081,0.431,0.049,0.515,0.042
1992,7,0.435,0.376,0.45,0.118,0.571,0.078,0.428,0.05,0.515,0.042
1992,8,-0.333,0.399,0.489,0.119,0.57,0.073,0.432,0.049,0.522,0.043
1992,9,-0.259,0.268,0.509,0.108,0.557,0.07,0.448,0.05,0.521,0.044
1992,10,0.474,0.285,0.548,0.108,0.524,0.071,0.454,0.052,0.531,0.044
1992,11,-0.035,0.438,0.456,0.121,0.533,0.071,0.466,0.051,0.531,0.045
1992,12,-0.424,0.546,0.301,0.115,0.536,0.071,0.476,0.051,0.538,0.044
1993,1,0.674,0.385,0.363,0.114,0.572,0.073,0.476,0.051,0.54,0.044
1993,2,0.323,0.299,0.362,0.105,0.619,0.073,0.489,0.052,0.545,0.044
1993,3,0.633,0.285,0.386,0.108,0.639,0.076,0.498,0.05,0.548,0.044
1993,4,1.448,0.26,0.444,0.111,0.615,0.075,0.505,0.05,0.552,0.043
1993,5,0.569,0.293,0.6,0.116,0.582,0.075,0.504,0.049,0.546,0.043
1993,6,0.112,0.347,0.698,0.12,0.575,0.076,0.508,0.048,0.551,0.043
1993,7,1.176,0.468,0.597,0.117,0.61,0.078,0.526,0.048,0.551,0.044
1993,8,-0.342,0.426,0.715,0.13,0.628,0.075,0.543,0.049,0.551,0.045
1993,9,0.02,0.26,0.634,0.13,0.642,0.071,0.549,0.048,0.558,0.045
1993,10,1.168,0.301,0.545,0.142,0.643,0.071,0.55,0.047,0.559,0.045
1993,11,1.839,0.511,0.64,0.123,0.629,0.067,0.549,0.047,0.559,0.044
1993,12,0.752,0.488,0.642,0.116,0.608,0.065,0.558,0.046,0.56,0.042
1994,1,-0.536,0.422,0.62,0.12,0.594,0.061,0.564,0.044,0.552,0.043
1994,2,1.746,0.557,0.624,0.135,0.585,0.06,0.57,0.044,0.542,0.043
1994,3,-0.343,0.333,0.658,0.14,0.59,0.058,0.571,0.043,0.538,0.043
1994,4,0.382,0.316,0.656,0.137,0.587,0.056,0.561,0.043,0.543,0.043
1994,5,1.707,0.434,0.616,0.129,0.58,0.056,0.561,0.042,0.535,0.044
1994,6,0.134,0.442,0.683,0.118,0.57,0.057,0.562,0.043,0.53,0.044
1994,7,0.91,0.371,0.872,0.123,0.572,0.054,0.576,0.043,0.523,0.044
1994,8,-0.295,0.296,0.774,0.115,0.588,0.055,0.57,0.044,0.525,0.044
1994,9,0.435,0.293,0.829,0.119,0.568,0.055,0.576,0.045,0.533,0.044
1994,10,1.146,0.399,0.854,0.123,0.555,0.053,0.573,0.045,0.529,0.044
1994,11,1.356,0.4,0.769,0.129,0.529,0.054,0.56,0.045,0.529,0.043
1994,12,1.548,0.335,0.802,0.129,0.503,0.052,0.562,0.044,0.531,0.042
1995,1,1.74,0.328,0.902,0.137,0.52,0.054,0.551,0.043,0.535,0.043
1995,2,0.565,0.273,1.096,0.14,0.534,0.053,0.545,0.041,0.529,0.042
1995,3,0.325,0.262,1.109,0.136,0.559,0.056,0.533,0.041,0.528,0.042
1995,4,0.68,0.299,0.987,0.122,0.566,0.056,0.517,0.042,0.531,0.042
1995,5,0.689,0.347,0.903,0.111,0.605,0.057,0.518,0.043,0.537,0.042
1995,6,0.529,0.292,0.796,0.111,0.647,0.058,0.522,0.045,0.546,0.042
1995,7,2.103,0.35,0.763,0.126,0.664,0.061,0.517,0.044,0.549,0.042
1995,8,2.034,0.367,0.806,0.127,0.68,0.06,0.524,0.045,0.555,0.043
1995,9,0.592,0.333,0.838,0.112,0.692,0.059,0.528,0.045,0.557,0.043
1995,10,-0.311,0.358,0.857,0.106,0.697,0.06,0.533,0.045,0.565,0.044
1995,11,0.339,0.446,0.781,0.099,0.695,0.061,0.521,0.044,0.564,0.044
1995,12,0.262,0.367,0.753,0.097,0.682,0.059,0.523,0.044,0.565,0.044
1996,1,1.353,0.464,0.521,0.101,0.674,0.059,0.538,0.045,0.566,0.044
1996,2,1.073,0.337,0.303,0.107,0.711,0.06,0.55,0.046,0.566,0.044
1996,3,0.716,0.335,0.211,0.11,0.731,0.059,0.563,0.047,0.567,0.044
1996,4,0.902,0.279,0.253,0.116,0.711,0.06,0.574,0.047,0.563,0.044
1996,5,-0.225,0.398,0.225,0.124,0.67,0.062,0.575,0.048,0.554,0.044
1996,6,0.197,0.502,0.288,0.139,0.679,0.066,0.577,0.049,0.554,0.043
1996,7,-0.679,0.568,0.178,0.166,0.705,0.071,0.585,0.051,0.559,0.043
1996,8,-0.583,0.288,0.157,0.161,0.695,0.074,0.594,0.05,0.561,0.043
1996,9,-0.511,0.319,0.029,0.151,0.71,0.077,0.604,0.05,0.563,0.044
1996,10,0.191,0.354,-0.028,0.152,0.707,0.081,0.601,0.051,0.565,0.043
1996,11,0.002,0.382,-0.003,0.143,0.675,0.079,0.604,0.053,0.562,0.043
1996,12,1.019,0.29,0.017,0.146,0.675,0.077,0.595,0.054,0.563,0.044
1997,1,0.032,0.306,0.192,0.133,0.672,0.076,0.598,0.056,0.558,0.044
1997,2,0.823,0.381,0.286,0.14,0.668,0.076,0.595,0.058,0.559,0.044
1997,3,-0.815,0.24,0.431,0.136,0.669,0.077,0.604,0.059,0.568,0.045
1997,4,0.214,0.284,0.491,0.141,0.627,0.079,0.612,0.06,0.57,0.045
1997,5,0.069,0.29,0.68,0.153,0.584,0.082,0.612,0.061,0.569,0.045
1997,6,0.447,0.516,0.772,0.152,0.559,0.08,0.615,0.061,0.575,0.046
1997,7,1.414,0.477,0.907,0.154,0.531,0.078,0.617,0.061,0.571,0.046
1997,8,0.55,0.411,0.948,0.16,0.519,0.079,0.639,0.061,0.575,0.046
1997,9,1.22,0.344,1.129,0.152,0.508,0.08,0.639,0.061,0.583,0.046
1997,10,0.915,0.317,1.257,0.155,0.509,0.083,0.656,0.061,0.589,0.046
1997,11,2.271,0.332,1.288,0.164,0.503,0.082,0.672,0.062,0.588,0.047
1997,12,2.118,0.413,1.197,0.147,0.508,0.084,0.687,0.062,0.59,0.047
1998,1,1.663,0.346,1.133,0.136,0.463,0.083,0.687,0.063,0.58,0.047
1998,2,1.312,0.295,1.248,0.135,0.428,0.082,0.7,0.063,0.58,0.048
1998,3,1.355,0.283,1.246,0.132,0.417,0.083,0.702,0.063,0.579,0.048
1998,4,1.747,0.328,1.166,0.132,0.452,0.084,0.701,0.062,0.58,0.048
1998,5,0.439,0.372,0.927,0.131,0.46,0.085,0.7,0.063,0.579,0.048
1998,6,-0.639,0.31,0.859,0.145,0.47,0.088,0.715,0.063,0.585,0.049
1998,7,0.645,0.322,0.806,0.149,0.466,0.091,0.713,0.063,0.594,0.049
1998,8,1.927,0.394,0.792,0.143,0.473,0.091,0.712,0.064,0.601,0.049
1998,9,1.202,0.281,0.726,0.146,0.484,0.087,0.712,0.065,0.597,0.049
1998,10,-0.05,0.457,0.597,0.151,0.504,0.084,0.705,0.065,0.603,0.049
1998,11,-0.595,0.343,0.542,0.145,0.522,0.083,0.697,0.065,0.605,0.049
1998,12,1.302,0.335,0.603,0.162,0.546,0.081,0.698,0.065,0.602,0.049
